LBE,CONGRESSIONAL_DISTRICT_CODE,LEGISLATIVE_DISTRICT_CODE,PRECINCT,PARTY,POLLS,EARLY_VOING,ABSENTEE,PROVISIONAL,ELIGIBLE_VOTERS
Baltimore City,07,41,016-014,OTHER PARTIES,0,1,0,3,9
Baltimore City,07,41,016-014,REPUBLICAN,9,8,0,0,81
Baltimore City,07,41,016-014,UNAFFILIATED,37,13,1,12,171
Baltimore City,07,44A,017-001,DEMOCRAT,34,16,0,13,137
Baltimore City,07,44A,017-001,GREEN,0,0,0,0,1
Baltimore City,07,44A,017-001,LIBERTARIAN,0,0,0,0,0
Baltimore City,07,44A,017-001,OTHER PARTIES,0,0,0,0,1
Baltimore City,07,44A,017-001,REPUBLICAN,2,0,0,1,7
Baltimore City,07,44A,017-001,UNAFFILIATED,1,1,0,0,23
Baltimore City,07,40,017-002,DEMOCRAT,530,225,43,36,2110
Baltimore City,07,40,017-002,GREEN,2,2,0,0,9
Baltimore City,07,40,017-002,LIBERTARIAN,3,0,0,0,8
Baltimore City,07,40,017-002,OTHER PARTIES,0,2,0,1,11
Baltimore City,07,40,017-002,REPUBLICAN,8,4,2,4,83
Baltimore City,07,40,017-002,UNAFFILIATED,35,18,3,4,226
Baltimore City,07,40,018-001,DEMOCRAT,179,88,1,16,813
Baltimore City,07,40,018-001,GREEN,0,1,0,0,3
Baltimore City,07,40,018-001,LIBERTARIAN,0,0,0,0,0
Baltimore City,07,40,018-001,OTHER PARTIES,0,0,0,0,5
Baltimore City,07,40,018-001,REPUBLICAN,7,0,0,0,39
Baltimore City,07,40,018-001,UNAFFILIATED,13,3,0,1,79
Baltimore City,07,40,018-002,DEMOCRAT,296,157,31,56,1269
Baltimore City,07,40,018-002,GREEN,6,1,0,0,17
Baltimore City,07,40,018-002,LIBERTARIAN,4,0,0,0,8
Baltimore City,07,40,018-002,OTHER PARTIES,4,1,0,0,13
Baltimore City,07,40,018-002,REPUBLICAN,25,9,1,5,104
Baltimore City,07,40,018-002,UNAFFILIATED,46,24,3,8,258
Baltimore City,07,44A,019-001,DEMOCRAT,314,75,5,31,1052
Baltimore City,07,44A,019-001,GREEN,0,0,0,0,0
Baltimore City,07,44A,019-001,LIBERTARIAN,0,0,0,0,1
Baltimore City,07,44A,019-001,OTHER PARTIES,3,0,0,1,6
Baltimore City,07,44A,019-001,REPUBLICAN,8,3,0,2,30
Baltimore City,07,44A,019-001,UNAFFILIATED,19,2,0,3,91
Baltimore City,07,40,019-002,DEMOCRAT,287,97,5,21,1302
Baltimore City,07,40,019-002,GREEN,3,2,0,0,15
Baltimore City,07,40,019-002,LIBERTARIAN,1,1,0,0,4
Baltimore City,07,40,019-002,OTHER PARTIES,1,1,0,1,11
Baltimore City,07,40,019-002,REPUBLICAN,33,10,3,0,153
Baltimore City,07,40,019-002,UNAFFILIATED,39,12,0,1,268
Baltimore City,07,44A,019-003,DEMOCRAT,43,7,4,24,145
Baltimore City,07,44A,019-003,GREEN,0,0,0,0,0
Baltimore City,07,44A,019-003,LIBERTARIAN,0,0,0,1,1
Baltimore City,07,44A,019-003,OTHER PARTIES,0,0,0,0,1
Baltimore City,07,44A,019-003,REPUBLICAN,1,0,0,1,6
Baltimore City,07,44A,019-003,UNAFFILIATED,2,0,0,3,19
Baltimore City,07,44A,020-001,DEMOCRAT,355,102,5,31,1248
Baltimore City,07,44A,020-001,GREEN,0,0,0,0,2
Baltimore City,07,44A,020-001,LIBERTARIAN,1,0,0,0,1
Baltimore City,07,44A,020-001,OTHER PARTIES,1,0,0,0,7
Baltimore City,07,44A,020-001,REPUBLICAN,5,2,0,0,45
Baltimore City,07,44A,020-001,UNAFFILIATED,11,1,0,1,118
Baltimore City,07,44A,020-002,DEMOCRAT,114,47,3,1,552
Baltimore City,07,44A,020-002,GREEN,0,0,0,0,0
Baltimore City,07,44A,020-002,LIBERTARIAN,0,1,0,0,2
Baltimore City,07,44A,020-002,OTHER PARTIES,0,1,0,0,5
Baltimore City,07,44A,020-002,REPUBLICAN,3,0,0,0,35
Baltimore City,07,44A,020-002,UNAFFILIATED,14,5,0,0,77
Baltimore City,07,44A,020-003,DEMOCRAT,239,149,17,4,1490
Baltimore City,07,44A,020-003,GREEN,0,0,0,0,2
Baltimore City,07,44A,020-003,LIBERTARIAN,1,0,0,0,2
Baltimore City,07,44A,020-003,OTHER PARTIES,1,0,0,1,4
Baltimore City,07,44A,020-003,REPUBLICAN,9,1,0,0,66
Baltimore City,07,44A,020-003,UNAFFILIATED,11,4,0,2,105
Baltimore City,07,44A,020-004,DEMOCRAT,64,10,1,4,193
Baltimore City,07,44A,020-004,GREEN,0,0,0,0,0
Baltimore City,07,44A,020-004,LIBERTARIAN,0,0,0,0,0
Baltimore City,07,44A,020-004,OTHER PARTIES,0,0,0,0,1
Baltimore City,07,44A,020-004,REPUBLICAN,3,0,0,1,9
Baltimore City,07,44A,020-004,UNAFFILIATED,2,0,1,2,13
Baltimore City,07,44A,020-005,DEMOCRAT,222,94,5,14,835
Baltimore City,07,44A,020-005,GREEN,0,0,1,0,3
Baltimore City,07,44A,020-005,LIBERTARIAN,0,0,0,0,2
Baltimore City,07,44A,020-005,OTHER PARTIES,1,0,0,0,1
Baltimore City,07,44A,020-005,REPUBLICAN,5,0,0,0,28
Baltimore City,07,44A,020-005,UNAFFILIATED,17,7,0,0,93
Baltimore City,07,41,020-006,DEMOCRAT,622,447,39,58,2605
Baltimore City,07,41,020-006,GREEN,0,1,0,0,5
Baltimore City,07,41,020-006,LIBERTARIAN,0,0,0,0,3
Baltimore City,07,41,020-006,OTHER PARTIES,1,3,0,0,18
Baltimore City,07,41,020-006,REPUBLICAN,11,4,1,3,61
Baltimore City,07,41,020-006,UNAFFILIATED,21,12,1,7,211
Baltimore City,07,41,020-007,DEMOCRAT,452,277,21,18,1679
Baltimore City,07,41,020-007,GREEN,0,0,0,1,2
Baltimore City,07,41,020-007,LIBERTARIAN,0,1,0,0,5
Baltimore City,07,41,020-007,OTHER PARTIES,1,1,0,2,8
Baltimore City,07,41,020-007,REPUBLICAN,7,3,4,3,80
Baltimore City,07,41,020-007,UNAFFILIATED,37,6,2,1,167
Baltimore City,07,44A,020-008,DEMOCRAT,121,75,1,3,516
Baltimore City,07,44A,020-008,GREEN,0,0,0,0,2
Baltimore City,07,44A,020-008,LIBERTARIAN,0,0,0,0,1
Baltimore City,07,44A,020-008,OTHER PARTIES,1,0,0,0,5
Baltimore City,07,44A,020-008,REPUBLICAN,5,1,0,0,32
Baltimore City,07,44A,020-008,UNAFFILIATED,15,2,1,0,67
Baltimore City,07,44A,020-009,DEMOCRAT,111,16,3,14,417
Baltimore City,07,44A,020-009,GREEN,2,0,0,0,3
Baltimore City,07,44A,020-009,LIBERTARIAN,3,0,0,0,4
Baltimore City,07,44A,020-009,OTHER PARTIES,0,0,0,0,3
Baltimore City,07,44A,020-009,REPUBLICAN,18,4,1,0,69
Baltimore City,07,44A,020-009,UNAFFILIATED,18,2,1,1,106
Baltimore City,07,40,020-010,DEMOCRAT,44,16,3,7,342
Baltimore City,07,40,020-010,GREEN,0,0,0,0,0
Baltimore City,07,40,020-010,LIBERTARIAN,0,0,0,0,1
Baltimore City,07,40,020-010,OTHER PARTIES,2,0,0,0,6
Baltimore City,07,40,020-010,REPUBLICAN,7,4,0,1,54
Baltimore City,07,40,020-010,UNAFFILIATED,6,0,1,0,59
Baltimore City,07,40,020-011,DEMOCRAT,205,28,6,39,1043
Baltimore City,07,40,020-011,GREEN,2,0,0,0,10
Baltimore City,07,40,020-011,LIBERTARIAN,2,0,0,0,9
Baltimore City,07,40,020-011,OTHER PARTIES,1,0,0,0,13
Baltimore City,07,40,020-011,REPUBLICAN,20,1,0,5,118
Baltimore City,07,40,020-011,UNAFFILIATED,17,1,1,2,200
Baltimore City,03,40,021-001,DEMOCRAT,191,88,28,9,514
Baltimore City,03,40,021-001,GREEN,1,0,0,0,4
Baltimore City,03,40,021-001,LIBERTARIAN,5,0,0,0,8
Baltimore City,03,40,021-001,OTHER PARTIES,3,1,0,0,8
Baltimore City,03,40,021-001,REPUBLICAN,26,9,3,0,98
Baltimore City,03,40,021-001,UNAFFILIATED,78,10,10,3,212
Baltimore City,07,40,021-002,DEMOCRAT,397,154,34,27,1033
Baltimore City,07,40,021-002,GREEN,2,0,0,0,5
Baltimore City,07,40,021-002,LIBERTARIAN,4,1,0,0,8
Baltimore City,07,40,021-002,OTHER PARTIES,1,0,1,0,7
Baltimore City,07,40,021-002,REPUBLICAN,34,8,2,2,122
Baltimore City,07,40,021-002,UNAFFILIATED,84,35,9,7,270
Baltimore City,03,40,021-003,DEMOCRAT,435,81,13,37,1233
Baltimore City,03,40,021-003,GREEN,1,1,0,0,9
Baltimore City,03,40,021-003,LIBERTARIAN,2,1,0,3,12
Baltimore City,03,40,021-003,OTHER PARTIES,0,0,0,1,8
Baltimore City,03,40,021-003,REPUBLICAN,51,3,0,3,144
Baltimore City,03,40,021-003,UNAFFILIATED,72,14,3,5,280
Baltimore City,03,46,021-004,DEMOCRAT,153,24,5,22,320
Baltimore City,03,46,021-004,GREEN,0,0,0,0,0
Baltimore City,03,46,021-004,LIBERTARIAN,3,0,0,0,4
Baltimore City,03,46,021-004,OTHER PARTIES,2,0,0,2,3
Baltimore City,03,46,021-004,REPUBLICAN,12,0,0,2,51
Baltimore City,03,46,021-004,UNAFFILIATED,24,4,0,1,78
Baltimore City,07,46,022-001,DEMOCRAT,306,83,40,8,648
Baltimore City,07,46,022-001,GREEN,1,0,0,0,4
Baltimore City,07,46,022-001,LIBERTARIAN,1,1,0,1,4
Baltimore City,07,46,022-001,OTHER PARTIES,4,1,1,0,11
Baltimore City,07,46,022-001,REPUBLICAN,70,9,6,5,159
Baltimore City,07,46,022-001,UNAFFILIATED,64,10,12,0,178
Baltimore City,03,46,022-002,DEMOCRAT,472,115,38,22,852
Baltimore City,03,46,022-002,GREEN,0,0,0,0,0
Baltimore City,03,46,022-002,LIBERTARIAN,5,0,0,1,8
Baltimore City,03,46,022-002,OTHER PARTIES,4,0,1,0,8
Baltimore City,03,46,022-002,REPUBLICAN,113,18,3,4,260
Baltimore City,03,46,022-002,UNAFFILIATED,100,12,15,4,281
Baltimore City,03,46,023-001,DEMOCRAT,339,55,27,30,711
Baltimore City,03,46,023-001,GREEN,1,0,0,0,3
Baltimore City,03,46,023-001,LIBERTARIAN,8,1,0,1,14
Baltimore City,03,46,023-001,OTHER PARTIES,1,1,0,0,5
Baltimore City,03,46,023-001,REPUBLICAN,120,6,3,11,309
Baltimore City,03,46,023-001,UNAFFILIATED,107,3,11,10,296
Baltimore City,03,46,023-002,DEMOCRAT,321,39,18,17,698
Baltimore City,03,46,023-002,GREEN,0,1,0,0,1
Baltimore City,03,46,023-002,LIBERTARIAN,3,0,0,0,8
Baltimore City,03,46,023-002,OTHER PARTIES,2,0,0,2,5
Baltimore City,03,46,023-002,REPUBLICAN,57,3,4,6,170
Baltimore City,03,46,023-002,UNAFFILIATED,81,10,7,6,214
Baltimore City,03,46,023-003,DEMOCRAT,459,84,38,26,1003
Baltimore City,03,46,023-003,GREEN,3,0,0,1,5
Baltimore City,03,46,023-003,LIBERTARIAN,7,0,1,1,27
Baltimore City,03,46,023-003,OTHER PARTIES,1,0,0,0,4
Baltimore City,03,46,023-003,REPUBLICAN,188,6,5,4,505
Baltimore City,03,46,023-003,UNAFFILIATED,186,12,16,10,503
Baltimore City,03,46,024-001,DEMOCRAT,211,42,20,15,373
Baltimore City,03,46,024-001,GREEN,1,0,0,0,1
Baltimore City,03,46,024-001,LIBERTARIAN,4,0,0,0,7
Baltimore City,03,46,024-001,OTHER PARTIES,3,0,0,0,5
Baltimore City,03,46,024-001,REPUBLICAN,61,8,3,5,137
Baltimore City,03,46,024-001,UNAFFILIATED,58,5,2,7,120
Baltimore City,03,46,024-002,DEMOCRAT,237,39,22,6,436
Baltimore City,03,46,024-002,GREEN,0,0,0,0,2
Baltimore City,03,46,024-002,LIBERTARIAN,0,0,0,0,3
Baltimore City,03,46,024-002,OTHER PARTIES,1,1,0,1,4
Baltimore City,03,46,024-002,REPUBLICAN,90,3,4,5,199
Baltimore City,03,46,024-002,UNAFFILIATED,80,3,8,5,192
Baltimore City,03,46,024-003,DEMOCRAT,482,140,39,18,933
Baltimore City,03,46,024-003,GREEN,1,0,0,0,3
Baltimore City,03,46,024-003,LIBERTARIAN,5,1,0,0,16
Baltimore City,03,46,024-003,OTHER PARTIES,0,1,0,1,6
Baltimore City,03,46,024-003,REPUBLICAN,167,21,11,6,368
Baltimore City,03,46,024-003,UNAFFILIATED,159,18,20,6,342
Baltimore City,03,46,024-004,DEMOCRAT,693,140,57,30,1278
Baltimore City,03,46,024-004,GREEN,0,0,0,1,4
Baltimore City,03,46,024-004,LIBERTARIAN,9,1,1,0,27
Baltimore City,03,46,024-004,OTHER PARTIES,5,0,1,1,13
Baltimore City,03,46,024-004,REPUBLICAN,214,20,11,9,491
Baltimore City,03,46,024-004,UNAFFILIATED,227,21,15,14,520
Baltimore City,03,46,024-005,DEMOCRAT,1006,192,70,34,1736
Baltimore City,03,46,024-005,GREEN,3,0,0,0,3
Baltimore City,03,46,024-005,LIBERTARIAN,14,0,1,1,30
Baltimore City,03,46,024-005,OTHER PARTIES,7,1,0,0,14
Baltimore City,03,46,024-005,REPUBLICAN,398,38,15,14,803
Baltimore City,03,46,024-005,UNAFFILIATED,332,34,20,11,731
Baltimore City,07,44A,025-001,DEMOCRAT,674,451,25,59,2222
Baltimore City,07,44A,025-001,GREEN,0,0,0,0,2
Baltimore City,07,44A,025-001,LIBERTARIAN,3,1,0,0,9
Baltimore City,07,44A,025-001,OTHER PARTIES,5,2,1,0,12
Baltimore City,07,44A,025-001,REPUBLICAN,27,25,11,4,146
Baltimore City,07,44A,025-001,UNAFFILIATED,62,19,4,10,261
Baltimore City,07,44A,025-002,DEMOCRAT,443,236,19,2,1600
Baltimore City,07,44A,025-002,GREEN,2,0,0,0,8
Baltimore City,07,44A,025-002,LIBERTARIAN,3,0,0,0,9
Baltimore City,07,44A,025-002,OTHER PARTIES,4,0,0,0,15
Baltimore City,07,44A,025-002,REPUBLICAN,18,8,1,1,69
Baltimore City,07,44A,025-002,UNAFFILIATED,26,14,1,3,164
Baltimore City,03,40,025-003,DEMOCRAT,338,57,54,18,918
Baltimore City,03,40,025-003,GREEN,0,0,0,0,2
Baltimore City,03,40,025-003,LIBERTARIAN,7,0,0,0,9
Baltimore City,03,40,025-003,OTHER PARTIES,1,0,3,1,9
Baltimore City,03,40,025-003,REPUBLICAN,146,9,12,1,376
Baltimore City,03,40,025-003,UNAFFILIATED,80,7,5,5,284
Baltimore City,03,40,025-004,DEMOCRAT,327,53,10,24,1213
Baltimore City,03,40,025-004,GREEN,0,0,0,1,5
Baltimore City,03,40,025-004,LIBERTARIAN,5,0,0,0,19
Baltimore City,03,40,025-004,OTHER PARTIES,2,0,0,0,12
Baltimore City,03,40,025-004,REPUBLICAN,157,10,1,2,437
Baltimore City,03,40,025-004,UNAFFILIATED,107,6,4,2,480
Baltimore City,02,46,025-005,DEMOCRAT,467,89,10,29,1443
Baltimore City,02,46,025-005,GREEN,0,0,0,0,5
Baltimore City,02,46,025-005,LIBERTARIAN,4,0,0,0,9
Baltimore City,02,46,025-005,OTHER PARTIES,0,0,0,1,11
Baltimore City,02,46,025-005,REPUBLICAN,37,5,3,3,160
Baltimore City,02,46,025-005,UNAFFILIATED,42,10,1,2,264
Baltimore City,02,46,025-006,DEMOCRAT,256,61,6,14,807
Baltimore City,02,46,025-006,GREEN,0,0,0,0,1
Baltimore City,02,46,025-006,LIBERTARIAN,0,0,0,0,2
Baltimore City,02,46,025-006,OTHER PARTIES,0,0,0,0,3
Baltimore City,02,46,025-006,REPUBLICAN,5,0,0,1,32
Baltimore City,02,46,025-006,UNAFFILIATED,15,2,0,1,76
Baltimore City,02,46,025-007,DEMOCRAT,126,9,1,11,377
Baltimore City,02,46,025-007,GREEN,2,0,0,0,3
Baltimore City,02,46,025-007,LIBERTARIAN,0,0,0,0,2
Baltimore City,02,46,025-007,OTHER PARTIES,1,0,0,0,3
Baltimore City,02,46,025-007,REPUBLICAN,11,0,0,1,27
Baltimore City,02,46,025-007,UNAFFILIATED,4,1,1,0,55
Baltimore City,02,46,025-008,DEMOCRAT,363,140,5,23,1811
Baltimore City,02,46,025-008,GREEN,1,0,0,0,3
Baltimore City,02,46,025-008,LIBERTARIAN,0,0,0,0,4
Baltimore City,02,46,025-008,OTHER PARTIES,1,0,0,1,11
Baltimore City,02,46,025-008,REPUBLICAN,17,1,0,0,102
Baltimore City,02,46,025-008,UNAFFILIATED,20,6,0,4,200
Baltimore City,02,46,025-009,DEMOCRAT,231,127,5,25,981
Baltimore City,02,46,025-009,GREEN,0,0,0,0,1
Baltimore City,02,46,025-009,LIBERTARIAN,0,0,0,0,2
Baltimore City,02,46,025-009,OTHER PARTIES,0,0,0,0,0
Baltimore City,02,46,025-009,REPUBLICAN,3,5,0,2,39
Baltimore City,02,46,025-009,UNAFFILIATED,13,5,0,1,85
Baltimore City,02,46,025-010,DEMOCRAT,277,111,1,21,1031
Baltimore City,02,46,025-010,GREEN,0,0,0,0,1
Baltimore City,02,46,025-010,LIBERTARIAN,0,0,0,0,1
Baltimore City,02,46,025-010,OTHER PARTIES,0,0,0,0,2
Baltimore City,02,46,025-010,REPUBLICAN,4,5,0,0,36
Baltimore City,02,46,025-010,UNAFFILIATED,13,3,0,0,97
Baltimore City,02,46,025-011,DEMOCRAT,122,19,3,14,375
Baltimore City,02,46,025-011,GREEN,1,0,0,0,1
Baltimore City,02,46,025-011,LIBERTARIAN,0,0,0,0,0
Baltimore City,02,46,025-011,OTHER PARTIES,2,0,0,0,4
Baltimore City,02,46,025-011,REPUBLICAN,38,3,1,2,105
Baltimore City,02,46,025-011,UNAFFILIATED,22,4,2,0,123
Baltimore City,02,46,025-012,DEMOCRAT,206,26,1,5,727
Baltimore City,02,46,025-012,GREEN,0,0,0,0,1
Baltimore City,02,46,025-012,LIBERTARIAN,1,0,0,0,7
Baltimore City,02,46,025-012,OTHER PARTIES,0,0,0,0,2
Baltimore City,02,46,025-012,REPUBLICAN,68,5,3,2,217
Baltimore City,02,46,025-012,UNAFFILIATED,41,5,1,0,230
Baltimore City,02,46,025-013,DEMOCRAT,112,21,1,15,462
Baltimore City,02,46,025-013,GREEN,0,0,0,0,0
Baltimore City,02,46,025-013,LIBERTARIAN,2,0,0,0,3
Baltimore City,02,46,025-013,OTHER PARTIES,1,0,0,2,7
Baltimore City,02,46,025-013,REPUBLICAN,29,0,0,3,116
Baltimore City,02,46,025-013,UNAFFILIATED,21,1,1,2,136
Baltimore City,02,46,025-014,DEMOCRAT,194,15,3,12,773
Baltimore City,02,46,025-014,GREEN,1,0,0,0,2
Baltimore City,02,46,025-014,LIBERTARIAN,1,0,0,0,5
Baltimore City,02,46,025-014,OTHER PARTIES,4,0,0,0,11
Baltimore City,02,46,025-014,REPUBLICAN,16,4,2,0,82
Baltimore City,02,46,025-014,UNAFFILIATED,20,0,1,0,157
Baltimore City,02,46,025-015,DEMOCRAT,178,16,3,18,697
Baltimore City,02,46,025-015,GREEN,0,0,0,0,1
Baltimore City,02,46,025-015,LIBERTARIAN,0,0,0,0,3
Baltimore City,02,46,025-015,OTHER PARTIES,0,0,0,0,4
Baltimore City,02,46,025-015,REPUBLICAN,21,2,1,0,93
Baltimore City,02,46,025-015,UNAFFILIATED,31,2,1,3,166
Baltimore City,02,46,025-016,DEMOCRAT,220,17,6,15,837
Baltimore City,02,46,025-016,GREEN,1,0,0,0,12
Baltimore City,02,46,025-016,LIBERTARIAN,3,0,0,0,10
Baltimore City,02,46,025-016,OTHER PARTIES,0,0,0,0,9
Baltimore City,02,46,025-016,REPUBLICAN,75,2,3,1,237
Baltimore City,02,46,025-016,UNAFFILIATED,43,3,4,2,288
Baltimore City,07,40,025-017,DEMOCRAT,74,19,3,1,216
Baltimore City,07,40,025-017,GREEN,0,0,0,0,0
Baltimore City,07,40,025-017,LIBERTARIAN,0,0,0,0,0
Baltimore City,07,40,025-017,OTHER PARTIES,1,0,0,2,2
Baltimore City,07,40,025-017,REPUBLICAN,15,3,0,0,51
Baltimore City,07,40,025-017,UNAFFILIATED,11,1,1,1,56
Baltimore City,07,40,025-018,DEMOCRAT,56,15,7,2,173
Baltimore City,07,40,025-018,GREEN,0,0,0,0,1
Baltimore City,07,40,025-018,LIBERTARIAN,0,0,0,0,0
Baltimore City,07,40,025-018,OTHER PARTIES,0,0,0,0,0
Baltimore City,07,40,025-018,REPUBLICAN,9,1,1,0,33
Baltimore City,07,40,025-018,UNAFFILIATED,9,0,0,0,24
Baltimore City,02,46,026-001,DEMOCRAT,57,0,0,4,173
Baltimore City,02,46,026-001,GREEN,0,1,0,0,3
Baltimore City,02,46,026-001,LIBERTARIAN,2,0,0,0,4
Baltimore City,02,46,026-001,OTHER PARTIES,0,0,0,1,2
Baltimore City,02,46,026-001,REPUBLICAN,20,0,0,2,56
Baltimore City,02,46,026-001,UNAFFILIATED,14,1,0,0,65
Baltimore City,02,46,026-002,DEMOCRAT,266,73,2,3,1084
Baltimore City,02,46,026-002,GREEN,1,0,0,0,8
Baltimore City,02,46,026-002,LIBERTARIAN,0,0,0,0,3
Baltimore City,02,46,026-002,OTHER PARTIES,1,0,0,0,9
Baltimore City,02,46,026-002,REPUBLICAN,39,4,1,1,160
Baltimore City,02,46,026-002,UNAFFILIATED,31,3,2,1,197
Baltimore City,02,46,026-003,DEMOCRAT,234,57,3,11,705
Baltimore City,02,46,026-003,GREEN,0,0,0,0,2
Baltimore City,02,46,026-003,LIBERTARIAN,2,0,0,1,7
Baltimore City,02,46,026-003,OTHER PARTIES,1,1,0,0,10
Baltimore City,02,46,026-003,REPUBLICAN,79,29,3,2,276
Baltimore City,02,46,026-003,UNAFFILIATED,45,3,3,3,210
Baltimore City,02,46,026-004,DEMOCRAT,167,31,6,12,567
Baltimore City,02,46,026-004,GREEN,0,0,0,0,2
Baltimore City,02,46,026-004,LIBERTARIAN,2,0,0,0,4
Baltimore City,02,46,026-004,OTHER PARTIES,4,1,0,0,8
Baltimore City,02,46,026-004,REPUBLICAN,40,7,1,2,145
Baltimore City,02,46,026-004,UNAFFILIATED,33,4,0,2,163
Baltimore City,03,46,026-005,DEMOCRAT,115,16,6,0,295
Baltimore City,03,46,026-005,GREEN,0,0,0,0,1
Baltimore City,03,46,026-005,LIBERTARIAN,0,0,0,0,5
Baltimore City,03,46,026-005,OTHER PARTIES,0,0,0,0,6
Baltimore City,03,46,026-005,REPUBLICAN,32,3,0,1,70
Baltimore City,03,46,026-005,UNAFFILIATED,17,2,1,0,69
Baltimore City,03,46,026-006,DEMOCRAT,153,44,5,10,569
Baltimore City,03,46,026-006,GREEN,0,0,0,0,1
Baltimore City,03,46,026-006,LIBERTARIAN,2,1,0,0,5
Baltimore City,03,46,026-006,OTHER PARTIES,1,1,0,0,5
Baltimore City,03,46,026-006,REPUBLICAN,39,10,1,6,130
Baltimore City,03,46,026-006,UNAFFILIATED,40,5,1,5,176
Baltimore City,03,46,026-007,DEMOCRAT,213,63,10,7,610
Baltimore City,03,46,026-007,GREEN,2,0,0,0,5
Baltimore City,03,46,026-007,LIBERTARIAN,5,1,0,0,8
Baltimore City,03,46,026-007,OTHER PARTIES,1,0,0,1,7
Baltimore City,03,46,026-007,REPUBLICAN,97,22,4,1,258
Baltimore City,03,46,026-007,UNAFFILIATED,93,20,3,3,269
Baltimore City,03,46,026-008,DEMOCRAT,316,83,31,13,614
Baltimore City,03,46,026-008,GREEN,2,0,0,0,3
Baltimore City,03,46,026-008,LIBERTARIAN,7,1,0,0,15
Baltimore City,03,46,026-008,OTHER PARTIES,4,0,0,0,9
Baltimore City,03,46,026-008,REPUBLICAN,142,13,10,14,333
Baltimore City,03,46,026-008,UNAFFILIATED,120,31,11,4,322
Baltimore City,03,46,026-009,DEMOCRAT,477,403,56,58,1475
Baltimore City,03,46,026-009,GREEN,0,0,1,1,1
Baltimore City,03,46,026-009,LIBERTARIAN,5,7,0,1,31
Baltimore City,03,46,026-009,OTHER PARTIES,1,1,1,1,15
Baltimore City,03,46,026-009,REPUBLICAN,234,83,6,16,650
Baltimore City,03,46,026-009,UNAFFILIATED,210,68,15,10,624
Baltimore City,03,46,026-010,DEMOCRAT,414,191,21,37,1331
Baltimore City,03,46,026-010,GREEN,4,2,1,1,13
Baltimore City,03,46,026-010,LIBERTARIAN,8,4,0,1,16
Baltimore City,03,46,026-010,OTHER PARTIES,1,0,0,0,15
Baltimore City,03,46,026-010,REPUBLICAN,89,22,5,4,263
Baltimore City,03,46,026-010,UNAFFILIATED,72,37,5,12,349
Baltimore City,03,46,026-011,DEMOCRAT,122,83,6,6,625
Baltimore City,03,46,026-011,GREEN,0,1,0,0,7
Baltimore City,03,46,026-011,LIBERTARIAN,2,2,0,0,10
Baltimore City,03,46,026-011,OTHER PARTIES,3,0,0,0,9
Baltimore City,03,46,026-011,REPUBLICAN,23,8,2,0,103
Baltimore City,03,46,026-011,UNAFFILIATED,37,10,1,0,164
Baltimore City,07,46,026-012,DEMOCRAT,113,25,2,1,433
Baltimore City,07,46,026-012,GREEN,0,0,0,0,1
Baltimore City,07,46,026-012,LIBERTARIAN,0,0,0,0,1
Baltimore City,07,46,026-012,OTHER PARTIES,1,0,0,13,3
Baltimore City,07,46,026-012,REPUBLICAN,8,3,0,0,43
Baltimore City,07,46,026-012,UNAFFILIATED,7,0,1,0,53
Baltimore City,03,45,026-013,DEMOCRAT,146,8,3,2,440
Baltimore City,03,45,026-013,GREEN,0,0,0,0,2
Baltimore City,03,45,026-013,LIBERTARIAN,1,0,0,0,3
Baltimore City,03,45,026-013,OTHER PARTIES,3,0,0,0,9
Baltimore City,03,45,026-013,REPUBLICAN,73,5,0,0,175
Baltimore City,03,45,026-013,UNAFFILIATED,36,1,2,0,158
Baltimore City,03,45,026-014,DEMOCRAT,110,10,1,8,378
Baltimore City,03,45,026-014,GREEN,1,0,0,0,4
Baltimore City,03,45,026-014,LIBERTARIAN,1,0,0,0,7
Baltimore City,03,45,026-014,OTHER PARTIES,1,0,0,0,6
Baltimore City,03,45,026-014,REPUBLICAN,63,3,3,1,177
Baltimore City,03,45,026-014,UNAFFILIATED,22,0,0,0,126
Baltimore City,02,45,026-015,DEMOCRAT,345,212,9,12,1278
Baltimore City,02,45,026-015,GREEN,0,0,0,0,3
Baltimore City,02,45,026-015,LIBERTARIAN,0,0,0,1,3
Baltimore City,02,45,026-015,OTHER PARTIES,0,0,0,1,10
Baltimore City,02,45,026-015,REPUBLICAN,9,4,0,0,51
Baltimore City,02,45,026-015,UNAFFILIATED,34,9,1,0,149
Baltimore City,02,45,026-016,DEMOCRAT,310,169,9,52,1050
Baltimore City,02,45,026-016,GREEN,1,0,0,0,4
Baltimore City,02,45,026-016,LIBERTARIAN,1,0,0,0,2
Baltimore City,02,45,026-016,OTHER PARTIES,1,0,0,0,6
Baltimore City,02,45,026-016,REPUBLICAN,5,3,0,1,37
Baltimore City,02,45,026-016,UNAFFILIATED,23,6,1,5,106
Baltimore City,03,45,026-017,DEMOCRAT,158,20,5,16,449
Baltimore City,03,45,026-017,GREEN,0,0,0,0,1
Baltimore City,03,45,026-017,LIBERTARIAN,0,0,0,0,1
Baltimore City,03,45,026-017,OTHER PARTIES,0,0,0,0,1
Baltimore City,03,45,026-017,REPUBLICAN,3,0,0,0,14
Baltimore City,03,45,026-017,UNAFFILIATED,8,0,0,0,38
Baltimore City,03,45,026-018,DEMOCRAT,312,126,7,12,910
Baltimore City,03,45,026-018,GREEN,0,0,0,0,1
